target_id,symbol,name,score
ENSG00000139428,MMAB,metabolism of cobalamin associated B,0.0014783194187388072
ENSG00000179715,PCED1B,PC-esterase domain containing 1B,0.0014783194187388072
ENSG00000185760,KCNQ5,potassium voltage-gated channel subfamily Q member 5,0.0014783194187388072
ENSG00000005187,ACSM3,acyl-CoA synthetase medium chain family member 3,0.0014783194187388072
ENSG00000067560,RHOA,ras homolog family member A,0.0014783194187388072
ENSG00000006459,KDM7A,lysine demethylase 7A,0.0014783194187388072
ENSG00000100804,PSMB5,proteasome 20S subunit beta 5,0.0014783194187388072
ENSG00000130649,CYP2E1,cytochrome P450 family 2 subfamily E member 1,0.0014783194187388072
ENSG00000139437,TCHP,trichoplein keratin filament binding,0.0014783194187388072
ENSG00000171873,ADRA1D,adrenoceptor alpha 1D,0.0014783194187388072
ENSG00000188389,PDCD1,programmed cell death 1,0.0014783194187388072
ENSG00000143933,CALM2,calmodulin 2,0.0014783194187388072
ENSG00000226344,CST12P,"cystatin 12, pseudogene",0.0014783194187388072
ENSG00000103111,MON1B,MON1 vesicular trafficking associated B,0.0014783194187388072
ENSG00000005469,CROT,carnitine O-octanoyltransferase,0.0014783194187388072
ENSG00000116337,AMPD2,adenosine monophosphate deaminase 2,0.0014783194187388072
ENSG00000181915,ADO,2-aminoethanethiol dioxygenase,0.0014783194187388072
ENSG00000181915,ADO,2-aminoethanethiol dioxygenase,0.0014783194187388072
ENSG00000050820,BCAR1,"BCAR1 scaffold protein, Cas family member",0.0014783194187388072
ENSG00000167996,FTH1,ferritin heavy chain 1,0.0014783194187388072
ENSG00000153814,JAZF1,JAZF zinc finger 1,0.0014783194187388072
ENSG00000260565,ERVK13-1,endogenous retrovirus group K13 member 1,0.0014783194187388072
ENSG00000114739,ACVR2B,activin A receptor type 2B,0.0014783194187388072
ENSG00000121335,PRB2,proline rich protein BstNI subfamily 2,0.0014783194187388072
ENSG00000120156,TEK,TEK receptor tyrosine kinase,0.0014783194187388072
ENSG00000116748,AMPD1,adenosine monophosphate deaminase 1,0.0014783194187388072
ENSG00000166803,PCLAF,PCNA clamp associated factor,0.0014783194187388072
ENSG00000186951,PPARA,peroxisome proliferator activated receptor alpha,0.0014783194187388072
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,0.0014783194187388072
ENSG00000154553,PDLIM3,PDZ and LIM domain 3,0.0014783194187388072
ENSG00000144278,GALNT13,polypeptide N-acetylgalactosaminyltransferase 13,0.0014783194187388072
ENSG00000215021,PHB2,prohibitin 2,0.0014783194187388072
ENSG00000129214,SHBG,sex hormone binding globulin,0.0014783194187388072
ENSG00000107518,ATRNL1,attractin like 1,0.0014783194187388072
ENSG00000147437,GNRH1,gonadotropin releasing hormone 1,0.0014783194187388072
ENSG00000160683,CXCR5,C-X-C motif chemokine receptor 5,0.0014783194187388072
ENSG00000198727,MT-CYB,mitochondrially encoded cytochrome b,0.0014783194187388072
ENSG00000244476,ERVFRD-1,"endogenous retrovirus group FRD member 1, envelope",0.0014783194187388072
ENSG00000162174,ASRGL1,asparaginase and isoaspartyl peptidase 1,0.0014783194187388072
ENSG00000204305,AGER,advanced glycosylation end-product specific receptor,0.0014783194187388072
ENSG00000149564,ESAM,endothelial cell adhesion molecule,0.0014783194187388072
ENSG00000239571,IGKV2D-30,immunoglobulin kappa variable 2D-30,0.0014783194187388072
ENSG00000239732,TLR9,toll like receptor 9,0.0014783194187388072
ENSG00000160014,CALM3,calmodulin 3,0.0014783194187388072
ENSG00000198561,CTNND1,catenin delta 1,0.0014783194187388072
ENSG00000153814,JAZF1,JAZF zinc finger 1,0.0014783194187388072
ENSG00000143384,MCL1,"MCL1 apoptosis regulator, BCL2 family member",0.0014783194187388072
ENSG00000163914,RHO,rhodopsin,0.0014783194187388072
ENSG00000114739,ACVR2B,activin A receptor type 2B,0.0014783194187388072
ENSG00000149564,ESAM,endothelial cell adhesion molecule,0.0014783194187388072
ENSG00000143919,CAMKMT,calmodulin-lysine N-methyltransferase,0.0014783194187388072
ENSG00000198727,MT-CYB,mitochondrially encoded cytochrome b,0.0014783194187388072
ENSG00000013441,CLK1,CDC like kinase 1,0.0014783194187388072
ENSG00000007264,MATK,megakaryocyte-associated tyrosine kinase,0.0014783194187388072
ENSG00000170365,SMAD1,SMAD family member 1,0.0014783194187388072
ENSG00000049130,KITLG,KIT ligand,0.0014783194187388072
ENSG00000211810,TRAV29DV5,T cell receptor alpha variable 29/delta variable 5,0.0014783194187388072
ENSG00000198408,OGA,O-GlcNAcase,0.0014783194187388072
ENSG00000010671,BTK,Bruton tyrosine kinase,0.0014783194187388072
ENSG00000088926,F11,coagulation factor XI,0.0014783194187388072
ENSG00000164414,SLC35A1,solute carrier family 35 member A1,0.0014783194187388072
ENSG00000135404,CD63,CD63 molecule,0.0014783194187388072
ENSG00000181634,TNFSF15,TNF superfamily member 15,0.0014783194187388072
ENSG00000204525,HLA-C,"major histocompatibility complex, class I, C",0.0014783194187388072
ENSG00000260565,ERVK13-1,endogenous retrovirus group K13 member 1,0.0014783194187388072
ENSG00000198431,TXNRD1,thioredoxin reductase 1,0.0014783194187388072
ENSG00000100934,SEC23A,"SEC23 homolog A, COPII component",0.0014783194187388072
ENSG00000100804,PSMB5,proteasome 20S subunit beta 5,0.0014783194187388072
ENSG00000170365,SMAD1,SMAD family member 1,0.0014783194187388072
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,0.0014783194187388072
ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A,0.0014783194187388072
ENSG00000163914,RHO,rhodopsin,0.0014783194187388072
ENSG00000010361,FUZ,fuzzy planar cell polarity protein,0.0014783194187388072
ENSG00000121335,PRB2,proline rich protein BstNI subfamily 2,0.0014783194187388072
ENSG00000167996,FTH1,ferritin heavy chain 1,0.0014783194187388072
ENSG00000235602,POU5F1P3,POU class 5 homeobox 1 pseudogene 3,0.0014783194187388072
ENSG00000123374,CDK2,cyclin dependent kinase 2,0.0014783194187388072
ENSG00000025423,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6,0.0014783194187388072
ENSG00000177425,PAWR,pro-apoptotic WT1 regulator,0.0014783194187388072
ENSG00000110324,IL10RA,interleukin 10 receptor subunit alpha,0.0014783194187388072
ENSG00000124107,SLPI,secretory leukocyte peptidase inhibitor,0.0014783194187388072
ENSG00000198668,CALM1,calmodulin 1,0.0014783194187388072
ENSG00000049541,RFC2,replication factor C subunit 2,0.0014783194187388072
ENSG00000124207,CSE1L,chromosome segregation 1 like,0.0014783194187388072
ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A,0.0014783194187388072
ENSG00000129214,SHBG,sex hormone binding globulin,0.0014783194187388072
ENSG00000234745,HLA-B,"major histocompatibility complex, class I, B",0.0014783194187388072
ENSG00000005469,CROT,carnitine O-octanoyltransferase,0.0014783194187388072
ENSG00000181915,ADO,2-aminoethanethiol dioxygenase,0.0014783194187388072
ENSG00000116337,AMPD2,adenosine monophosphate deaminase 2,0.0014783194187388072
ENSG00000139428,MMAB,metabolism of cobalamin associated B,0.0014783194187388072
ENSG00000139437,TCHP,trichoplein keratin filament binding,0.0014783194187388072
ENSG00000244682,FCGR2C,Fc gamma receptor IIc (gene/pseudogene),0.0014783194187388072
ENSG00000143933,CALM2,calmodulin 2,0.0014783194187388072
ENSG00000152782,PANK1,pantothenate kinase 1,0.0014783194187388072
ENSG00000138801,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,0.0014783194187388072
ENSG00000211810,TRAV29DV5,T cell receptor alpha variable 29/delta variable 5,0.0014783194187388072
ENSG00000213927,CCL27,C-C motif chemokine ligand 27,0.0014783194187388072
ENSG00000173281,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,0.0014783194187388072
ENSG00000293339,ENSG00000293339,novel transcript,0.0014783194187388072
ENSG00000203710,CR1,complement C3b/C4b receptor 1 (Knops blood group),0.0014783194187388072
ENSG00000170365,SMAD1,SMAD family member 1,0.0014783194187388072
ENSG00000133805,AMPD3,adenosine monophosphate deaminase 3,0.0014783194187388072
ENSG00000108784,NAGLU,N-acetyl-alpha-glucosaminidase,0.0014783194187388072
ENSG00000185760,KCNQ5,potassium voltage-gated channel subfamily Q member 5,0.0014783194187388072
ENSG00000103111,MON1B,MON1 vesicular trafficking associated B,0.0014783194187388072
ENSG00000226344,CST12P,"cystatin 12, pseudogene",0.0014783194187388072
ENSG00000005187,ACSM3,acyl-CoA synthetase medium chain family member 3,0.0014783194187388072
ENSG00000177425,PAWR,pro-apoptotic WT1 regulator,0.0014783194187388072
ENSG00000143919,CAMKMT,calmodulin-lysine N-methyltransferase,0.0014783194187388072
ENSG00000265681,RPL17,ribosomal protein L17,0.0014783194187388072
ENSG00000198431,TXNRD1,thioredoxin reductase 1,0.0014783194187388072
ENSG00000068078,FGFR3,fibroblast growth factor receptor 3,0.0014783194187388072
ENSG00000204531,POU5F1,POU class 5 homeobox 1,0.0014783194187388072
ENSG00000167281,RBFOX3,RNA binding fox-1 homolog 3,0.0014783194187388072
ENSG00000100804,PSMB5,proteasome 20S subunit beta 5,0.0014783194187388072
ENSG00000126581,BECN1,beclin 1,0.0014783194187388072
ENSG00000145335,SNCA,synuclein alpha,0.0014783194187388072
ENSG00000116748,AMPD1,adenosine monophosphate deaminase 1,0.0014783194187388072
ENSG00000067560,RHOA,ras homolog family member A,0.0014783194187388072
ENSG00000171873,ADRA1D,adrenoceptor alpha 1D,0.0014783194187388072
ENSG00000188389,PDCD1,programmed cell death 1,0.0014783194187388072
ENSG00000166803,PCLAF,PCNA clamp associated factor,0.0014783194187388072
ENSG00000145335,SNCA,synuclein alpha,0.0014783194187388072
